sample_id,image_path,image_filename,image_type_raw,image_type,nregistro,nombre,nombre_normalizado,principio_activo_texto,principio_activo_normalizado,num_principios_activos,codigo_atc_original,nombre_atc_original,nivel_atc_original,atc1_codigo,atc2_codigo,atc3_codigo,atc3_nombre,atc4_codigo,atc4_nombre,atc5_codigo,atc5_nombre,macroclase_15_codigo,macroclase_15_nombre,dosis,forma_farmaceutica,forma_farmaceutica_simplificada,via_administracion,labtitular,labcomercializador,cpresc,receta,generico,comerc,clase,split
60932_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enandol_25_mg_comprimidos_recubiertos_con_pelicula__60932__materialas__02905.jpg,enandol_25_mg_comprimidos_recubiertos_con_pelicula__60932__materialas__02905.jpg,materialas,caja,60932,ENANDOL 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,enandol 25 mg comprimidos recubiertos con pelicula,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,COMPRIMIDO RECUBIERTO,COMPRIMIDO,VÍA ORAL,Menarini Consumer Healthcare S.A.U.,Menarini Consumer Healthcare S.A.U.,Sin Receta,False,False,True,otros,train
60932_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enandol_25_mg_comprimidos_recubiertos_con_pelicula__60932__formafarmac__02906.jpg,enandol_25_mg_comprimidos_recubiertos_con_pelicula__60932__formafarmac__02906.jpg,formafarmac,pastilla,60932,ENANDOL 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,enandol 25 mg comprimidos recubiertos con pelicula,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,COMPRIMIDO RECUBIERTO,COMPRIMIDO,VÍA ORAL,Menarini Consumer Healthcare S.A.U.,Menarini Consumer Healthcare S.A.U.,Sin Receta,False,False,True,otros,train
66821_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enandol_25_mg_granulado_para_solucion_oral__66821__materialas__02907.jpg,enandol_25_mg_granulado_para_solucion_oral__66821__materialas__02907.jpg,materialas,caja,66821,ENANDOL 25 MG GRANULADO PARA SOLUCIÓN ORAL,enandol 25 mg granulado para solucion oral,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg dexketoprofeno,GRANULADO PARA SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Menarini Consumer Healthcare S.A.U.,Menarini Consumer Healthcare S.A.U.,Sin Receta,False,False,True,otros,test
66821_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enandol_25_mg_granulado_para_solucion_oral__66821__formafarmac__02908.jpg,enandol_25_mg_granulado_para_solucion_oral__66821__formafarmac__02908.jpg,formafarmac,pastilla,66821,ENANDOL 25 MG GRANULADO PARA SOLUCIÓN ORAL,enandol 25 mg granulado para solucion oral,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg dexketoprofeno,GRANULADO PARA SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Menarini Consumer Healthcare S.A.U.,Menarini Consumer Healthcare S.A.U.,Sin Receta,False,False,True,otros,test
70883_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enandol_25_mg_solucion_oral_en_sobres__70883__materialas__02909.jpg,enandol_25_mg_solucion_oral_en_sobres__70883__materialas__02909.jpg,materialas,caja,70883,ENANDOL 25 MG SOLUCION ORAL EN SOBRES,enandol 25 mg solucion oral en sobres,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Menarini Consumer Healthcare S.A.U.,Menarini Consumer Healthcare S.A.U.,Sin Receta,False,False,True,otros,train
70883_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enandol_25_mg_solucion_oral_en_sobres__70883__formafarmac__02910.jpg,enandol_25_mg_solucion_oral_en_sobres__70883__formafarmac__02910.jpg,formafarmac,pastilla,70883,ENANDOL 25 MG SOLUCION ORAL EN SOBRES,enandol 25 mg solucion oral en sobres,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Menarini Consumer Healthcare S.A.U.,Menarini Consumer Healthcare S.A.U.,Sin Receta,False,False,True,otros,train
61403_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enangel_12_5_mg_g_gel__61403__materialas__02911.jpg,enangel_12_5_mg_g_gel__61403__materialas__02911.jpg,materialas,caja,61403,"ENANGEL 12,5 mg/g GEL",enangel 12 5 mg g gel,DEXKETOPROFENO,dexketoprofeno,1,M02AA27,Dexketoprofeno,5,M,M02,M02A,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR,M02AA,Preparados con antiinflamatorios no esteroideos para uso topico,M02AA27,Dexketoprofeno,musculoesqueletico,Musculoesquelético,"12,5 mg/g",GEL,GEL,USO CUTÁNEO,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
61403_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enangel_12_5_mg_g_gel__61403__formafarmac__02912.jpg,enangel_12_5_mg_g_gel__61403__formafarmac__02912.jpg,formafarmac,pastilla,61403,"ENANGEL 12,5 mg/g GEL",enangel 12 5 mg g gel,DEXKETOPROFENO,dexketoprofeno,1,M02AA27,Dexketoprofeno,5,M,M02,M02A,PRODUCTOS TOPICOS PARA EL DOLOR ARTICULAR Y MUSCULAR,M02AA,Preparados con antiinflamatorios no esteroideos para uso topico,M02AA27,Dexketoprofeno,musculoesqueletico,Musculoesquelético,"12,5 mg/g",GEL,GEL,USO CUTÁNEO,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
80925_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enanplus_75_mg_25_mg_comprimidos_recubiertos_con_pelicula__80925__materialas__02913.jpg,enanplus_75_mg_25_mg_comprimidos_recubiertos_con_pelicula__80925__materialas__02913.jpg,materialas,caja,80925,ENANPLUS 75 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,enanplus 75 mg 25 mg comprimidos recubiertos con pelicula,TRAMADOL HIDROCLORURO + DEXKETOPROFENO TROMETAMOL,tramadol hidrocloruro + dexketoprofeno trometamol,2,N02AJ14,Tramadol y dexketoprofeno,5,N,N02,N02A,OPIOIDES,N02AJ,Opioides combinados con otros analgesicos,N02AJ14,Tramadol y dexketoprofeno,dolor_anestesia,Dolor y anestesia,75 mg/25 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
80925_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enanplus_75_mg_25_mg_comprimidos_recubiertos_con_pelicula__80925__formafarmac__02914.jpg,enanplus_75_mg_25_mg_comprimidos_recubiertos_con_pelicula__80925__formafarmac__02914.jpg,formafarmac,pastilla,80925,ENANPLUS 75 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,enanplus 75 mg 25 mg comprimidos recubiertos con pelicula,TRAMADOL HIDROCLORURO + DEXKETOPROFENO TROMETAMOL,tramadol hidrocloruro + dexketoprofeno trometamol,2,N02AJ14,Tramadol y dexketoprofeno,5,N,N02,N02A,OPIOIDES,N02AJ,Opioides combinados con otros analgesicos,N02AJ14,Tramadol y dexketoprofeno,dolor_anestesia,Dolor y anestesia,75 mg/25 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
83077_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enanplus_75_mg_25_mg_granulado_para_solucion_oral_en_sobre__83077__materialas__02915.jpg,enanplus_75_mg_25_mg_granulado_para_solucion_oral_en_sobre__83077__materialas__02915.jpg,materialas,caja,83077,ENANPLUS 75 MG/25 MG GRANULADO PARA SOLUCION ORAL EN SOBRE,enanplus 75 mg 25 mg granulado para solucion oral en sobre,TRAMADOL HIDROCLORURO + DEXKETOPROFENO TROMETAMOL,tramadol hidrocloruro + dexketoprofeno trometamol,2,N02AJ14,Tramadol y dexketoprofeno,5,N,N02,N02A,OPIOIDES,N02AJ,Opioides combinados con otros analgesicos,N02AJ14,Tramadol y dexketoprofeno,dolor_anestesia,Dolor y anestesia,75/25 mg,GRANULADO PARA SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,val
83077_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enanplus_75_mg_25_mg_granulado_para_solucion_oral_en_sobre__83077__formafarmac__02916.jpg,enanplus_75_mg_25_mg_granulado_para_solucion_oral_en_sobre__83077__formafarmac__02916.jpg,formafarmac,pastilla,83077,ENANPLUS 75 MG/25 MG GRANULADO PARA SOLUCION ORAL EN SOBRE,enanplus 75 mg 25 mg granulado para solucion oral en sobre,TRAMADOL HIDROCLORURO + DEXKETOPROFENO TROMETAMOL,tramadol hidrocloruro + dexketoprofeno trometamol,2,N02AJ14,Tramadol y dexketoprofeno,5,N,N02,N02A,OPIOIDES,N02AJ,Opioides combinados con otros analgesicos,N02AJ14,Tramadol y dexketoprofeno,dolor_anestesia,Dolor y anestesia,75/25 mg,GRANULADO PARA SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,val
60927_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_12_5_mg_comprimidos__60927__materialas__02917.jpg,enantyum_12_5_mg_comprimidos__60927__materialas__02917.jpg,materialas,caja,60927,"ENANTYUM 12,5 mg COMPRIMIDOS",enantyum 12 5 mg comprimidos,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,"12,5 mg",COMPRIMIDO RECUBIERTO,COMPRIMIDO,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,test
60927_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_12_5_mg_comprimidos__60927__formafarmac__02918.jpg,enantyum_12_5_mg_comprimidos__60927__formafarmac__02918.jpg,formafarmac,pastilla,60927,"ENANTYUM 12,5 mg COMPRIMIDOS",enantyum 12 5 mg comprimidos,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,"12,5 mg",COMPRIMIDO RECUBIERTO,COMPRIMIDO,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,test
78705_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_25_mg_capsulas_duras__78705__materialas__02919.jpg,enantyum_25_mg_capsulas_duras__78705__materialas__02919.jpg,materialas,caja,78705,ENANTYUM 25 MG CAPSULAS DURAS,enantyum 25 mg capsulas duras,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,CÁPSULA DURA,CAPSULA,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
78705_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_25_mg_capsulas_duras__78705__formafarmac__02920.jpg,enantyum_25_mg_capsulas_duras__78705__formafarmac__02920.jpg,formafarmac,pastilla,78705,ENANTYUM 25 MG CAPSULAS DURAS,enantyum 25 mg capsulas duras,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,CÁPSULA DURA,CAPSULA,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
60928_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_25_mg_comprimidos_recubiertos_con_pelicula__60928__materialas__02921.jpg,enantyum_25_mg_comprimidos_recubiertos_con_pelicula__60928__materialas__02921.jpg,materialas,caja,60928,ENANTYUM 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,enantyum 25 mg comprimidos recubiertos con pelicula,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
60928_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_25_mg_comprimidos_recubiertos_con_pelicula__60928__formafarmac__02922.jpg,enantyum_25_mg_comprimidos_recubiertos_con_pelicula__60928__formafarmac__02922.jpg,formafarmac,pastilla,60928,ENANTYUM 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,enantyum 25 mg comprimidos recubiertos con pelicula,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,COMPRIMIDO RECUBIERTO CON PELÍCULA,COMPRIMIDO,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
66819_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_25_mg_granulado_para_solucion_oral__66819__materialas__02923.jpg,enantyum_25_mg_granulado_para_solucion_oral__66819__materialas__02923.jpg,materialas,caja,66819,"ENANTYUM 25 mg, GRANULADO PARA SOLUCION ORAL",enantyum 25 mg granulado para solucion oral,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,GRANULADO PARA SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
66819_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_25_mg_granulado_para_solucion_oral__66819__formafarmac__02924.jpg,enantyum_25_mg_granulado_para_solucion_oral__66819__formafarmac__02924.jpg,formafarmac,pastilla,66819,"ENANTYUM 25 mg, GRANULADO PARA SOLUCION ORAL",enantyum 25 mg granulado para solucion oral,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,GRANULADO PARA SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
70879_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_25_mg_solucion_oral_en_sobre__70879__materialas__02925.jpg,enantyum_25_mg_solucion_oral_en_sobre__70879__materialas__02925.jpg,materialas,caja,70879,ENANTYUM 25 mg SOLUCION ORAL EN SOBRE,enantyum 25 mg solucion oral en sobre,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
70879_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_25_mg_solucion_oral_en_sobre__70879__formafarmac__02926.jpg,enantyum_25_mg_solucion_oral_en_sobre__70879__formafarmac__02926.jpg,formafarmac,pastilla,70879,ENANTYUM 25 mg SOLUCION ORAL EN SOBRE,enantyum 25 mg solucion oral en sobre,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,25 mg,SOLUCIÓN ORAL,SOLUCIÓN/SUSPENSIÓN ORAL,VÍA ORAL,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,train
64887_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_50_mg_2_ml_solucion_inyectable_y_para_perfusion__64887__materialas__02927.jpg,enantyum_50_mg_2_ml_solucion_inyectable_y_para_perfusion__64887__materialas__02927.jpg,materialas,caja,64887,ENANTYUM 50 MG/2 ML SOLUCION INYECTABLE Y PARA PERFUSION,enantyum 50 mg 2 ml solucion inyectable y para perfusion,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,50 mg dexketoprofeno,SOLUCION INYECTABLE Y PARA PERFUSION,INYECTABLE,VÍA INTRAMUSCULAR + VÍA INTRAVENOSA,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,test
64887_pastilla_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enantyum_50_mg_2_ml_solucion_inyectable_y_para_perfusion__64887__formafarmac__02928.jpg,enantyum_50_mg_2_ml_solucion_inyectable_y_para_perfusion__64887__formafarmac__02928.jpg,formafarmac,pastilla,64887,ENANTYUM 50 MG/2 ML SOLUCION INYECTABLE Y PARA PERFUSION,enantyum 50 mg 2 ml solucion inyectable y para perfusion,DEXKETOPROFENO TROMETAMOL,dexketoprofeno trometamol,1,M01AE17,Dexketoprofeno,5,M,M01,M01A,PRODUCTOS ANTIINFLAMATORIOS Y ANTIRREUMATICOS NO ESTEROIDEOS,M01AE,Derivados del acido propionico,M01AE17,Dexketoprofeno,musculoesqueletico,Musculoesquelético,50 mg dexketoprofeno,SOLUCION INYECTABLE Y PARA PERFUSION,INYECTABLE,VÍA INTRAMUSCULAR + VÍA INTRAVENOSA,Laboratorios Menarini S.A.,Laboratorios Menarini S.A.,Medicamento Sujeto A Prescripción Médica,True,False,True,otros,test
99126022_caja_1,/Users/merybri/Library/CloudStorage/OneDrive-UPNA/master_clases/segundo semestre/analisis de datos no estructurados/proyecto_imagen/MedAssist-AI-IMAGE/imagenes/enbrel_10_mg_polvo_y_disolvente_para_solucion_inyectable_par__99126022__materialas__02929.jpg,enbrel_10_mg_polvo_y_disolvente_para_solucion_inyectable_par__99126022__materialas__02929.jpg,materialas,caja,99126022,ENBREL 10 mg POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE PARA USO PEDIATRICO,enbrel 10 mg polvo y disolvente para solucion inyectable para uso pediatrico,ETANERCEPT,etanercept,1,L04AB01,Etanercept,5,L,L04,L04A,INMUNOSUPRESORES,L04AB,Inhibidores del factor de necrosis tumoral alfa (TNF-),L04AB01,Etanercept,inmunologia_biologicos,Inmunología y biológicos,10 MG,POLVO Y DISOLVENTE PARA SOLUCIÓN INYECTABLE,INYECTABLE,VÍA SUBCUTÁNEA,Pfizer Europe Ma Eeig,Pfizer S.L.,Diagnóstico Hospitalario,True,False,True,otros,train
